id,rain_sum (mm)
0,0.3430527448654175
1,1.118865728378296
2,0.6922141909599304
3,0.20505042374134064
4,0.0
5,0.6260987520217896
6,0.7347766160964966
7,1.461403250694275
8,0.0003913193941116333
9,0.0
10,0.5070280432701111
11,0.3139117956161499
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,1.194687843322754
18,0.19070734083652496
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.01099039614200592
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.5987481474876404
41,5.5378947257995605
42,3.0106706619262695
43,5.473623752593994
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,1.1518068313598633
51,0.0
52,1.4011937379837036
53,4.0713701248168945
54,0.10226656496524811
55,0.5077511072158813
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.35050785541534424
62,0.09016723930835724
63,1.2937623262405396
64,0.4038042426109314
65,1.1871088743209839
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,2.849254846572876
78,1.7091178894042969
79,0.33338284492492676
80,0.0
81,0.0
82,0.013313785195350647
83,0.0
84,2.209476947784424
85,0.39365625381469727
86,1.1616629362106323
87,2.1800756454467773
88,5.391979217529297
89,8.585504531860352
90,3.1294193267822266
91,1.0854673385620117
92,2.4647459983825684
93,11.587985038757324
94,4.908409595489502
95,3.3535494804382324
96,2.4206995964050293
97,2.839651584625244
98,7.677305698394775
99,10.708244323730469
100,11.427980422973633
101,8.42154312133789
102,11.837739944458008
103,40.17507553100586
104,8.512746810913086
105,7.551102161407471
106,3.405543804168701
107,7.870885372161865
108,50.84825897216797
109,1.9924143552780151
110,1.7422524690628052
111,6.936136722564697
112,6.378230571746826
113,6.015435695648193
114,7.6249098777771
115,10.812216758728027
116,15.844825744628906
117,1.6648051738739014
118,3.671238660812378
119,6.078617572784424
120,5.880868434906006
121,4.396925926208496
122,11.32158088684082
123,6.721273899078369
124,6.703421115875244
125,3.071188449859619
126,3.473454475402832
127,5.523355007171631
128,5.775251865386963
129,6.0471882820129395
130,3.272369861602783
131,4.159728527069092
132,2.4686570167541504
133,9.725573539733887
134,10.727436065673828
135,4.572637557983398
136,3.19392466545105
137,2.609801769256592
138,11.753462791442871
139,16.64241600036621
140,0.5441504120826721
141,0.7374641299247742
142,1.5709925889968872
143,1.3150752782821655
144,0.7780287265777588
145,2.2454278469085693
146,1.2774112224578857
147,2.2123897075653076
148,2.4777112007141113
149,2.6654458045959473
150,3.1488118171691895
151,3.7322704792022705
152,1.577109932899475
153,0.17295749485492706
154,1.7122961282730103
155,1.4349209070205688
156,1.573282241821289
157,1.0497134923934937
158,4.9490132331848145
159,1.4491658210754395
160,8.828094482421875
161,9.11660385131836
162,3.6355113983154297
163,1.3054046630859375
164,1.7065573930740356
165,7.99839448928833
166,3.7740285396575928
167,7.52128267288208
168,8.927884101867676
169,17.201749801635742
170,1.970870018005371
171,3.579195022583008
172,0.9650274515151978
173,0.5494277477264404
174,0.7285730838775635
175,1.6951197385787964
176,1.3831969499588013
177,1.759643793106079
178,2.983851432800293
179,1.537824273109436
180,2.0817384719848633
181,4.001522064208984
182,2.1824870109558105
183,2.1458728313446045
184,2.0164990425109863
185,4.891475200653076
186,4.535624027252197
187,9.571527481079102
188,3.527642250061035
189,3.627440929412842
190,5.500927925109863
191,6.714461803436279
192,9.611982345581055
193,8.788241386413574
194,1.841415286064148
195,2.373927354812622
196,3.0185585021972656
197,10.161574363708496
198,10.759902954101562
199,1.1065874099731445
200,1.818360447883606
201,0.5834687352180481
202,0.4785001277923584
203,0.9433386325836182
204,0.8965713977813721
205,1.9075294733047485
206,3.6450207233428955
207,4.003661155700684
208,4.867157936096191
209,7.335329532623291
210,3.021643877029419
211,1.4536691904067993
212,1.6861239671707153
213,1.8846787214279175
214,2.872318744659424
215,3.949517250061035
216,5.467831134796143
217,7.261844158172607
218,5.681018352508545
219,10.726529121398926
220,6.063310146331787
221,0.9181241989135742
222,1.9117469787597656
223,3.5925798416137695
224,2.6890997886657715
225,0.3125983774662018
226,0.956110417842865
227,1.4916104078292847
228,2.9097509384155273
229,11.265096664428711
230,10.818363189697266
231,5.735180377960205
232,1.7038602828979492
233,1.6316181421279907
234,2.4784538745880127
235,1.6285842657089233
236,1.6425660848617554
237,1.0815849304199219
238,1.107048749923706
239,0.989060640335083
240,1.7783007621765137
241,1.4864095449447632
242,2.3017427921295166
243,2.1678214073181152
244,1.0101871490478516
245,0.7857620716094971
246,1.3200786113739014
247,1.2605928182601929
248,1.0087909698486328
249,1.2239582538604736
250,0.026247888803482056
251,0.19978474080562592
252,0.15871383249759674
253,0.0
254,0.0
255,0.34688812494277954
256,0.6102694272994995
257,2.9472341537475586
258,13.334525108337402
259,7.50642204284668
260,6.0812087059021
261,1.1352274417877197
262,1.8894261121749878
263,3.910010576248169
264,0.7858167886734009
265,5.529590606689453
266,7.956954479217529
267,5.203236103057861
268,3.4704861640930176
269,8.295366287231445
270,5.334155082702637
271,0.684164822101593
272,0.36910390853881836
273,1.4716700315475464
274,1.4056819677352905
275,1.729187250137329
276,2.0464577674865723
277,8.754425048828125
278,14.86581039428711
279,12.855064392089844
280,9.349308013916016
281,7.697419166564941
282,2.2381982803344727
283,7.0392351150512695
284,2.146160125732422
285,1.3318361043930054
286,7.4313225746154785
287,13.345525741577148
288,14.6155366897583
289,15.769892692565918
290,12.306654930114746
291,1.670385718345642
292,1.0760489702224731
293,3.8305206298828125
294,9.73305606842041
295,15.124917030334473
296,11.192513465881348
297,3.9571259021759033
298,8.472038269042969
299,3.8741846084594727
300,3.4541776180267334
301,13.764291763305664
302,2.438523292541504
303,1.061902403831482
304,2.9284024238586426
305,12.965686798095703
306,9.942440032958984
307,3.636486530303955
308,8.810440063476562
309,2.753934383392334
310,7.225653171539307
311,3.8449039459228516
312,8.378573417663574
313,22.820524215698242
314,11.913985252380371
315,8.939577102661133
316,9.698817253112793
317,6.2225165367126465
318,2.0712502002716064
319,9.776252746582031
320,3.6530075073242188
321,1.3102816343307495
322,0.9399855732917786
323,5.733099937438965
324,3.5217769145965576
325,5.519398212432861
326,6.0340423583984375
327,4.220039367675781
328,2.6265993118286133
329,2.6747288703918457
330,3.2307353019714355
331,3.6190249919891357
332,5.830674648284912
333,5.578866004943848
334,5.4328293800354
335,4.74760103225708
336,13.308158874511719
337,2.6538422107696533
338,0.9818616509437561
339,1.2647556066513062
340,1.3924235105514526
341,3.402639865875244
342,1.8526803255081177
343,4.496082782745361
344,6.045799732208252
345,1.3486337661743164
346,2.345473289489746
347,4.273983478546143
348,1.5810250043869019
349,1.333755612373352
350,0.9284713268280029
351,1.4361685514450073
352,2.009585380554199
353,1.2957528829574585
354,1.4012064933776855
355,0.705680787563324
356,0.8800457715988159
357,1.0337761640548706
358,1.0810585021972656
359,0.823577344417572
360,1.1579787731170654
361,2.6179566383361816
362,0.8516291975975037
363,4.391849994659424
364,0.7720828652381897
365,1.7965800762176514
366,0.42141789197921753
367,1.3446816205978394
368,1.6475962400436401
369,0.6203184127807617
370,0.39112281799316406
371,0.6788533926010132
372,0.25895804166793823
373,2.637298345565796
374,2.152414083480835
375,4.278506278991699
376,1.457238793373108
377,0.9895143508911133
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,0.33352625370025635
393,0.0
394,0.0
395,0.0
396,0.02021785080432892
397,0.40026092529296875
398,0.0
399,0.0
400,0.0
401,3.3690543174743652
402,1.8614895343780518
403,0.17902036011219025
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,0.0
416,0.0
417,0.0
418,0.0
419,0.0
420,0.0
421,0.0
422,1.1428744792938232
423,2.8401951789855957
424,2.545020341873169
425,5.685999393463135
426,4.875633716583252
427,3.876027822494507
428,3.853604316711426
429,0.5053878426551819
430,3.0073471069335938
431,1.0473334789276123
432,1.1737406253814697
433,1.0497578382492065
434,0.5373541116714478
435,0.7276585102081299
436,3.5474495887756348
437,0.0
438,0.9009729623794556
439,10.374165534973145
440,13.014852523803711
441,9.936932563781738
442,13.123117446899414
443,1.1968291997909546
444,3.776613712310791
445,9.521625518798828
446,10.36452865600586
447,12.437633514404297
448,7.719964504241943
449,0.6849088072776794
450,1.2864758968353271
451,1.0398389101028442
452,0.48151350021362305
453,2.4978082180023193
454,1.6604481935501099
455,0.9223083257675171
456,2.911665916442871
457,2.319797992706299
458,6.743056774139404
459,8.33559799194336
460,1.237695336341858
461,30.315690994262695
462,6.222695350646973
463,6.007395267486572
464,7.60591983795166
465,10.574056625366211
466,9.891969680786133
467,8.098544120788574
468,11.450538635253906
469,2.4092373847961426
470,5.853719234466553
471,8.016292572021484
472,3.017376184463501
473,1.3735755681991577
474,1.6835297346115112
475,7.901493072509766
476,8.69081974029541
477,9.516007423400879
478,9.168338775634766
479,8.744461059570312
480,4.218108177185059
481,5.31920862197876
482,4.462794303894043
483,4.203528881072998
484,3.262849807739258
485,3.8459067344665527
486,6.547178268432617
487,7.93454122543335
488,1.9767365455627441
489,4.477723121643066
490,0.4887096881866455
491,0.4326866865158081
492,0.5871861577033997
493,0.6353833675384521
494,0.7555222511291504
495,1.0957359075546265
496,2.5515522956848145
497,1.75452721118927
498,7.51181697845459
499,1.3298698663711548
500,0.8917224407196045
501,1.2990652322769165
502,1.7486785650253296
503,1.3725885152816772
504,3.6339707374572754
505,1.737707495689392
506,2.526630163192749
507,2.340424060821533
508,1.0962952375411987
509,1.2368762493133545
510,4.402657508850098
511,3.227494239807129
512,11.155974388122559
513,0.19152696430683136
514,0.01882101595401764
515,2.646045684814453
516,0.9911434650421143
517,0.5641633868217468
518,0.6128525733947754
519,0.20613957941532135
520,0.09271767735481262
521,0.4101857841014862
522,3.576098680496216
523,5.741206169128418
524,0.36234307289123535
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,0.3066105842590332
532,0.0
533,0.504129946231842
534,0.0
535,0.0
536,0.0
537,0.0
538,0.05015704035758972
539,0.07717640697956085
540,0.21049745380878448
541,0.452271044254303
542,0.012419119477272034
543,0.40320783853530884
544,1.1697155237197876
545,7.826903343200684
546,3.251585006713867
547,4.337594509124756
548,7.061828136444092
549,3.56837797164917
550,0.5838495492935181
551,0.21082793176174164
552,0.14299719035625458
553,0.04384009540081024
554,1.5170553922653198
555,1.017009973526001
556,1.4946354627609253
557,1.4748039245605469
558,1.6184288263320923
559,0.35940083861351013
560,0.018624380230903625
561,0.38428574800491333
562,0.053186312317848206
563,0.09832128882408142
564,0.0
565,0.0
566,0.0
567,0.2527187466621399
568,0.0
569,0.0
570,0.0
571,0.0
572,0.0
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0
579,0.16831225156784058
580,0.9793800115585327
581,0.5955409407615662
582,3.648648262023926
583,0.2166394144296646
584,0.3856419324874878
585,0.2573462128639221
586,0.0
587,0.0
588,0.07283633947372437
589,1.5025678873062134
590,4.124431133270264
591,2.833587884902954
592,4.951865196228027
593,6.308568954467773
594,11.680194854736328
595,7.1130290031433105
596,6.546507358551025
597,2.771885395050049
598,7.799943447113037
599,4.568471908569336
600,4.63820743560791
601,1.4472100734710693
602,2.2826459407806396
603,3.7901182174682617
604,9.390356063842773
605,12.030033111572266
606,6.34944486618042
607,6.850875377655029
608,4.557284832000732
609,13.475964546203613
610,8.022475242614746
