id,rain_sum (mm)
0,0.06533050537109375
1,0.3770873546600342
2,0.0
3,0.0
4,0.0
5,0.27799558639526367
6,0.31713128089904785
7,1.494991660118103
8,0.0
9,0.0
10,0.2685506343841553
11,0.30726730823516846
12,0.0
13,0.0
14,0.0
15,0.0
16,0.2660636901855469
17,1.4689290523529053
18,1.0134841203689575
19,1.104488730430603
20,0.06733191013336182
21,0.0
22,0.0
23,0.09255421161651611
24,0.034069061279296875
25,0.23049485683441162
26,0.19732189178466797
27,0.2502713203430176
28,0.10059821605682373
29,0.021306514739990234
30,0.0
31,0.05316901206970215
32,0.0
33,0.03263521194458008
34,0.534276008605957
35,0.30102574825286865
36,0.32746756076812744
37,0.6186251640319824
38,0.0
39,0.12008523941040039
40,0.7160845994949341
41,3.317218780517578
42,3.2022979259490967
43,7.233895301818848
44,0.28535687923431396
45,0.0
46,0.0
47,0.0
48,0.0
49,0.22957420349121094
50,1.1555700302124023
51,0.43689024448394775
52,2.082834005355835
53,2.915574550628662
54,1.5203595161437988
55,3.00252103805542
56,0.19007015228271484
57,0.027578234672546387
58,0.0
59,0.0
60,0.44650983810424805
61,2.270552158355713
62,1.7146341800689697
63,4.580699920654297
64,3.7196457386016846
65,2.9545390605926514
66,0.18152809143066406
67,0.0
68,0.0
69,0.0
70,0.8831198811531067
71,0.1034935712814331
72,0.05068027973175049
73,0.0
74,0.06303715705871582
75,0.2292860746383667
76,0.929456889629364
77,4.267136573791504
78,3.2027387619018555
79,0.774147629737854
80,2.476097583770752
81,1.1750481128692627
82,2.0195260047912598
83,1.2206759452819824
84,3.547597885131836
85,2.1139626502990723
86,3.1936087608337402
87,3.119710922241211
88,8.768524169921875
89,10.957972526550293
90,3.767524480819702
91,1.9949562549591064
92,2.55851674079895
93,10.464970588684082
94,5.793735504150391
95,5.665434837341309
96,4.25322151184082
97,7.111446380615234
98,7.001302719116211
99,12.527715682983398
100,13.052901268005371
101,11.823284149169922
102,13.316167831420898
103,23.260066986083984
104,9.467169761657715
105,7.468167304992676
106,3.5250298976898193
107,7.032700538635254
108,30.137224197387695
109,3.977266550064087
110,2.3977041244506836
111,5.76310920715332
112,7.238024711608887
113,7.103855133056641
114,8.32369613647461
115,12.208134651184082
116,16.443639755249023
117,2.5062880516052246
118,8.774483680725098
119,9.627336502075195
120,9.007217407226562
121,6.5211334228515625
122,17.541166305541992
123,9.214411735534668
124,10.214150428771973
125,2.7756266593933105
126,6.227333068847656
127,7.2574310302734375
128,9.256224632263184
129,8.389469146728516
130,6.092594146728516
131,8.963481903076172
132,6.14487361907959
133,13.070820808410645
134,15.226895332336426
135,10.335914611816406
136,9.002181053161621
137,6.314082145690918
138,18.70236587524414
139,23.796384811401367
140,0.5300328731536865
141,1.1231274604797363
142,4.020098686218262
143,4.684165954589844
144,2.7605860233306885
145,6.944704055786133
146,2.40724515914917
147,6.1442718505859375
148,7.301963806152344
149,7.246913909912109
150,5.395318031311035
151,7.257758140563965
152,6.661336898803711
153,2.2085723876953125
154,5.745395660400391
155,5.405797004699707
156,5.047250747680664
157,2.9260592460632324
158,7.700002670288086
159,4.0034284591674805
160,14.80908489227295
161,17.76099967956543
162,8.16602897644043
163,3.971848726272583
164,4.8171539306640625
165,11.489653587341309
166,7.579517364501953
167,12.369318962097168
168,11.206215858459473
169,31.71567153930664
170,5.67940616607666
171,6.212088584899902
172,3.3258800506591797
173,1.357296347618103
174,2.4634077548980713
175,4.204219818115234
176,6.213129997253418
177,5.490736961364746
178,10.068472862243652
179,9.045196533203125
180,8.44593620300293
181,9.29217529296875
182,7.4723968505859375
183,8.492937088012695
184,7.32692813873291
185,9.636680603027344
186,10.272505760192871
187,15.94002628326416
188,8.187432289123535
189,7.16733455657959
190,11.549518585205078
191,13.187911033630371
192,19.285642623901367
193,14.072399139404297
194,10.88460636138916
195,10.89861011505127
196,8.956762313842773
197,13.204935073852539
198,19.723068237304688
199,3.657330274581909
200,7.123904228210449
201,2.394314765930176
202,1.976485252380371
203,4.207633018493652
204,3.638132333755493
205,4.441474437713623
206,9.07083797454834
207,9.103538513183594
208,5.940488815307617
209,9.879752159118652
210,7.755690574645996
211,5.1104817390441895
212,5.699440956115723
213,6.541691780090332
214,9.346083641052246
215,10.045278549194336
216,13.444287300109863
217,13.148239135742188
218,11.344955444335938
219,13.440145492553711
220,9.796807289123535
221,4.090923309326172
222,8.124541282653809
223,7.705056190490723
224,8.446199417114258
225,1.3331269025802612
226,2.418321371078491
227,6.386141777038574
228,8.727666854858398
229,17.369653701782227
230,16.251693725585938
231,8.37524127960205
232,3.3035967350006104
233,5.655220985412598
234,6.119232177734375
235,6.42436408996582
236,4.279043197631836
237,3.7228105068206787
238,4.548701286315918
239,3.54512357711792
240,7.150097846984863
241,4.677205562591553
242,7.232836723327637
243,4.568089008331299
244,3.2052464485168457
245,1.9307717084884644
246,5.75946044921875
247,3.967022657394409
248,3.2502408027648926
249,4.838419437408447
250,0.7267804145812988
251,1.142892837524414
252,1.0590178966522217
253,0.0
254,0.20013582706451416
255,1.2968127727508545
256,2.564645767211914
257,8.113364219665527
258,30.86336898803711
259,12.35983943939209
260,10.474393844604492
261,3.063377618789673
262,5.16411018371582
263,8.347241401672363
264,1.4662601947784424
265,10.824824333190918
266,11.992610931396484
267,6.669991493225098
268,7.134616851806641
269,7.010551452636719
270,4.085847854614258
271,0.6618523597717285
272,0.0
273,2.500375509262085
274,2.496083974838257
275,2.067857503890991
276,3.0288443565368652
277,8.351373672485352
278,18.865854263305664
279,9.355595588684082
280,11.311153411865234
281,9.50781536102295
282,5.221726417541504
283,9.29820728302002
284,1.5787230730056763
285,1.646376371383667
286,6.451833724975586
287,7.922999382019043
288,10.208990097045898
289,14.154036521911621
290,10.673863410949707
291,0.8280274868011475
292,0.10983920097351074
293,1.1798923015594482
294,4.518965721130371
295,16.39690399169922
296,9.871360778808594
297,3.118450164794922
298,5.966561317443848
299,2.005701780319214
300,1.1077208518981934
301,9.02353286743164
302,1.8877971172332764
303,0.9298830032348633
304,1.3616818189620972
305,9.805081367492676
306,5.965734481811523
307,1.2218446731567383
308,3.540349245071411
309,1.4149365425109863
310,4.030603885650635
311,1.5880299806594849
312,3.4864704608917236
313,10.366714477539062
314,5.535575866699219
315,4.571446418762207
316,3.715233325958252
317,2.9073944091796875
318,1.2128942012786865
319,5.105589866638184
320,1.535261631011963
321,0.0405731201171875
322,0.0
323,1.8811640739440918
324,0.6050043106079102
325,2.857390880584717
326,3.0723958015441895
327,1.8046157360076904
328,0.8713078498840332
329,0.9941465258598328
330,0.21832215785980225
331,0.27074897289276123
332,0.867678701877594
333,3.0572891235351562
334,1.4154380559921265
335,6.178393363952637
336,11.261414527893066
337,2.121826648712158
338,0.5793898105621338
339,0.0
340,0.0
341,0.5603874921798706
342,0.35258305072784424
343,2.984490394592285
344,4.20084285736084
345,0.1351248025894165
346,1.6328279972076416
347,2.5538277626037598
348,0.0
349,0.0
350,0.0
351,0.022738337516784668
352,0.4283252954483032
353,0.3190171718597412
354,0.017146825790405273
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.5000190734863281
362,0.06287503242492676
363,3.147043466567993
364,0.19377648830413818
365,0.37783098220825195
366,0.0
367,0.0
368,0.7568073868751526
369,0.0
370,0.07029187679290771
371,0.23287928104400635
372,0.3081941604614258
373,0.9198514223098755
374,1.8859119415283203
375,3.428893566131592
376,0.6174314022064209
377,0.7014415860176086
378,0.005959272384643555
379,0.0
380,0.0
381,0.0
382,0.0693291425704956
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.6827822923660278
389,0.7146590948104858
390,0.0
391,0.14984333515167236
392,1.8278822898864746
393,0.0
394,0.0
395,0.0
396,1.3357017040252686
397,1.6458206176757812
398,0.5010879635810852
399,0.5848482847213745
400,1.1097404956817627
401,2.055034637451172
402,3.7383055686950684
403,2.4979395866394043
404,0.10824072360992432
405,0.08369243144989014
406,0.05669581890106201
407,0.0
408,0.42390334606170654
409,0.014388322830200195
410,0.0
411,0.14862918853759766
412,0.045415282249450684
413,0.680578351020813
414,0.1353527307510376
415,0.15243637561798096
416,0.05902576446533203
417,0.06395745277404785
418,0.20606529712677002
419,0.0
420,0.16674160957336426
421,0.2199108600616455
422,3.0615200996398926
423,4.458538055419922
424,4.231189250946045
425,8.558734893798828
426,5.983835220336914
427,6.606508255004883
428,5.21684455871582
429,3.2704827785491943
430,5.857246398925781
431,2.9799039363861084
432,3.677459478378296
433,2.8712193965911865
434,2.2065842151641846
435,2.188516855239868
436,5.936526298522949
437,0.7744385004043579
438,3.326303243637085
439,11.369205474853516
440,15.612212181091309
441,13.141284942626953
442,11.891350746154785
443,2.0229392051696777
444,4.4522504806518555
445,8.062311172485352
446,8.973517417907715
447,12.353124618530273
448,4.462663650512695
449,1.9162611961364746
450,3.5864527225494385
451,2.8568978309631348
452,1.8132025003433228
453,3.66713809967041
454,2.402850389480591
455,2.646106243133545
456,5.150148391723633
457,5.106762886047363
458,8.10458755493164
459,10.724078178405762
460,3.2921695709228516
461,16.630779266357422
462,5.067431449890137
463,6.345865249633789
464,9.552973747253418
465,11.071929931640625
466,7.726529121398926
467,7.418826103210449
468,11.776398658752441
469,1.4521849155426025
470,8.715993881225586
471,10.510640144348145
472,3.243950843811035
473,1.308610439300537
474,2.9096317291259766
475,8.730865478515625
476,10.777216911315918
477,10.649201393127441
478,9.447067260742188
479,8.957847595214844
480,7.521142959594727
481,8.292821884155273
482,7.7293548583984375
483,5.4392876625061035
484,9.354263305664062
485,5.539381980895996
486,10.983393669128418
487,8.21257209777832
488,4.505593299865723
489,6.205939292907715
490,1.4101414680480957
491,1.4521973133087158
492,1.8704854249954224
493,1.9145710468292236
494,2.7750768661499023
495,4.099757194519043
496,9.406387329101562
497,4.109902381896973
498,12.962044715881348
499,2.6114389896392822
500,3.2531630992889404
501,4.658358573913574
502,5.498826026916504
503,2.8793368339538574
504,6.9671630859375
505,0.6890767216682434
506,4.51689338684082
507,6.535784721374512
508,3.6215758323669434
509,1.7056599855422974
510,10.36075496673584
511,9.563175201416016
512,12.731149673461914
513,0.0
514,0.0695497989654541
515,4.799172401428223
516,3.3470377922058105
517,1.293196201324463
518,1.336059331893921
519,0.1311204433441162
520,0.15180563926696777
521,0.9421774744987488
522,5.44152307510376
523,8.129339218139648
524,1.0053528547286987
525,0.0
526,0.0
527,0.028934955596923828
528,0.0
529,0.0
530,0.6405781507492065
531,1.0734279155731201
532,0.46984338760375977
533,3.66495943069458
534,0.0
535,0.0
536,0.0
537,0.0
538,1.4813783168792725
539,2.6369786262512207
540,1.3936141729354858
541,3.005984306335449
542,0.8205670118331909
543,3.279101610183716
544,3.292741537094116
545,14.378403663635254
546,8.747572898864746
547,11.708320617675781
548,12.297698974609375
549,5.128294944763184
550,2.1431050300598145
551,1.169775366783142
552,0.9231528639793396
553,0.6422036290168762
554,5.730585098266602
555,6.123878479003906
556,9.379368782043457
557,6.06580924987793
558,5.3384175300598145
559,1.875261664390564
560,0.0
561,1.1755203008651733
562,0.47514808177948
563,0.4521293640136719
564,0.18346047401428223
565,0.5858311653137207
566,0.444576621055603
567,2.7376551628112793
568,0.22330880165100098
569,0.0
570,0.0
571,0.0
572,0.0
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.15635526180267334
579,2.265435218811035
580,3.913722038269043
581,4.21946907043457
582,7.872810363769531
583,2.4148073196411133
584,3.2616350650787354
585,2.8814778327941895
586,0.0
587,0.0
588,0.8382711410522461
589,4.200410842895508
590,10.252423286437988
591,7.659204483032227
592,6.701329231262207
593,10.196094512939453
594,14.982895851135254
595,16.44009780883789
596,11.02308464050293
597,6.708366394042969
598,14.818073272705078
599,11.840332984924316
600,12.081757545471191
601,4.162487030029297
602,8.156423568725586
603,13.489875793457031
604,10.741130828857422
605,12.704894065856934
606,10.738770484924316
607,12.79572868347168
608,14.1273832321167
609,17.025022506713867
610,18.873044967651367
611,18.96084976196289
612,15.9182710647583
613,10.992854118347168
614,26.27802848815918
615,11.638248443603516
616,10.261665344238281
617,14.105596542358398
618,11.065494537353516
619,10.270659446716309
620,12.657105445861816
621,17.30097198486328
622,31.020530700683594
623,13.275681495666504
624,19.201967239379883
625,21.29916763305664
626,13.743595123291016
627,13.428496360778809
628,14.728124618530273
629,20.227882385253906
630,1.750535011291504
631,5.087812423706055
632,3.4271817207336426
633,9.357048034667969
634,12.154834747314453
635,9.872313499450684
636,14.900775909423828
637,13.790572166442871
638,21.1481990814209
639,20.383747100830078
640,14.845787048339844
641,14.188182830810547
642,12.648303031921387
643,16.1342716217041
644,15.14008903503418
645,9.721850395202637
646,6.714204788208008
647,10.79832649230957
648,5.513660430908203
649,6.7331390380859375
650,9.183844566345215
651,13.806014060974121
652,14.023887634277344
653,9.874334335327148
654,13.879868507385254
655,10.927184104919434
656,15.797017097473145
657,11.859769821166992
658,16.294116973876953
659,3.606799364089966
